Date,PM2.5,PM10,NO2,O3
2022-01-21 03:00:00,26.2,37.56,20.46,36.75
2022-01-21 04:00:00,24.03,36.78,21.37,39.17
2022-01-21 05:00:00,25.28,42.78,23.58,25.61
2022-01-21 06:00:00,23.7,38.69,17.5,43.01
2022-01-21 07:00:00,33.03,57.68,30.18,27.17
2022-01-21 08:00:00,27.26,34.62,30.57,23.94
2022-01-21 09:00:00,38.02,64.01,24.06,17.5
2022-01-21 10:00:00,41.81,60.96,36.3,24.92
2022-01-21 11:00:00,,,,
2022-01-21 12:00:00,34.66,69.11,31.87,37.06
2022-01-21 13:00:00,38.82,50.93,31.87,32.54
2022-01-21 14:00:00,33.45,51.28,41.57,42.59
2022-01-21 15:00:00,39.64,53.23,37.81,44.13
2022-01-21 16:00:00,21.38,35.44,34.52,53.35
2022-01-21 17:00:00,28.43,53.87,38.32,56.93
2022-01-21 18:00:00,16.43,27.64,34.37,54.99
2022-01-21 19:00:00,17.33,26.8,38.7,59.08
2022-01-21 20:00:00,32.56,62.72,29.92,61.74
2022-01-21 21:00:00,28.09,47.58,30.58,57.71
2022-01-21 22:00:00,,,,
2022-01-21 23:00:00,11.63,24.33,13.52,53.06
2022-01-22 00:00:00,2.75,1.0,30.48,57.17
2022-01-22 01:00:00,17.55,27.46,21.68,44.56
2022-01-22 02:00:00,36.13,49.18,26.5,44.37
2022-01-22 03:00:00,25.49,34.14,32.53,32.06
2022-01-22 04:00:00,21.18,45.68,23.27,41.51
2022-01-22 05:00:00,29.25,43.81,23.48,32.09
2022-01-22 06:00:00,19.17,45.81,26.73,24.94
2022-01-22 07:00:00,28.82,34.85,21.19,25.09
2022-01-22 08:00:00,33.13,44.34,41.0,23.69
2022-01-22 09:00:00,33.67,59.98,31.34,25.54
2022-01-22 10:00:00,40.21,61.6,41.23,28.27
2022-01-22 11:00:00,38.33,63.79,32.58,28.21
2022-01-22 12:00:00,40.54,63.97,35.37,22.97
2022-01-22 13:00:00,32.13,50.27,40.52,46.76
2022-01-22 14:00:00,40.85,62.93,30.49,41.6
2022-01-22 15:00:00,43.96,71.78,35.28,45.51
2022-01-22 16:00:00,26.71,47.87,39.73,47.21
2022-01-22 17:00:00,25.28,53.36,33.18,56.05
2022-01-22 18:00:00,36.55,56.86,30.58,53.28
2022-01-22 19:00:00,25.32,37.36,37.13,52.62
2022-01-22 20:00:00,32.96,48.55,37.01,53.52
2022-01-22 21:00:00,20.22,44.11,36.25,62.0
2022-01-22 22:00:00,30.34,54.06,23.63,54.2
2022-01-22 23:00:00,21.6,19.36,22.86,50.4
2022-01-23 00:00:00,22.24,20.05,22.45,44.89
2022-01-23 01:00:00,30.36,41.93,27.8,41.96
2022-01-23 02:00:00,19.6,33.19,18.02,46.48
2022-01-23 03:00:00,17.39,27.56,18.5,30.62
2022-01-23 04:00:00,22.0,39.32,21.23,36.52
2022-01-23 05:00:00,29.34,45.54,21.07,33.63
2022-01-23 06:00:00,19.3,42.06,31.42,28.3
2022-01-23 07:00:00,34.59,61.52,32.53,24.37
2022-01-23 08:00:00,29.46,47.76,27.59,16.11
2022-01-23 09:00:00,41.24,75.14,30.58,29.5
2022-01-23 10:00:00,21.26,20.82,20.3,17.44
2022-01-23 11:00:00,31.7,50.04,31.96,30.39
2022-01-23 12:00:00,26.58,43.62,41.42,32.81
2022-01-23 13:00:00,31.46,55.16,33.24,40.73
2022-01-23 14:00:00,37.11,45.65,30.54,34.63
2022-01-23 15:00:00,33.28,51.16,42.68,38.21
2022-01-23 16:00:00,31.17,53.08,29.62,50.71
2022-01-23 17:00:00,29.81,51.51,41.97,49.58
2022-01-23 18:00:00,29.92,57.35,47.44,40.89
2022-01-23 19:00:00,20.57,39.01,31.01,54.45
2022-01-23 20:00:00,28.94,45.81,36.22,65.85
2022-01-23 21:00:00,27.01,48.62,20.1,57.78
2022-01-23 22:00:00,24.08,36.91,18.44,45.88
2022-01-23 23:00:00,24.31,40.06,21.77,53.42
2022-01-24 00:00:00,22.63,42.57,28.92,53.4
2022-01-24 01:00:00,33.34,52.98,24.21,33.53
2022-01-24 02:00:00,21.4,37.14,23.07,38.28
2022-01-24 03:00:00,21.35,41.86,17.75,43.91
2022-01-24 04:00:00,20.33,38.23,24.17,23.35
2022-01-24 05:00:00,20.59,42.81,22.54,27.71
2022-01-24 06:00:00,21.39,52.85,22.39,25.72
2022-01-24 07:00:00,25.59,46.57,23.41,23.02
2022-01-24 08:00:00,32.43,48.2,30.96,33.26
2022-01-24 09:00:00,36.52,62.52,27.95,32.84
2022-01-24 10:00:00,36.09,61.49,32.97,25.19
2022-01-24 11:00:00,31.99,56.09,25.4,23.29
2022-01-24 12:00:00,42.26,79.57,37.71,40.14
2022-01-24 13:00:00,41.02,52.16,37.0,40.77
2022-01-24 14:00:00,34.82,67.83,34.84,39.9
2022-01-24 15:00:00,30.59,63.75,36.6,47.81
2022-01-24 16:00:00,36.14,62.38,39.87,51.39
2022-01-24 17:00:00,32.05,56.02,27.0,45.36
2022-01-24 18:00:00,20.17,30.33,33.33,49.43
2022-01-24 19:00:00,26.38,42.25,25.03,54.52
2022-01-24 20:00:00,26.43,47.87,30.44,43.4
2022-01-24 21:00:00,17.8,33.55,27.15,52.43
2022-01-24 22:00:00,23.06,42.67,26.88,48.24
2022-01-24 23:00:00,12.4,24.85,30.0,51.64
2022-01-25 00:00:00,29.03,53.63,28.9,40.74
2022-01-25 01:00:00,28.77,52.33,29.64,46.46
2022-01-25 02:00:00,20.57,24.72,22.02,41.34
2022-01-25 03:00:00,25.54,47.52,27.72,35.51
2022-01-25 04:00:00,10.55,31.75,27.34,35.32
2022-01-25 05:00:00,20.0,31.79,23.9,32.95
2022-01-25 06:00:00,27.25,55.6,27.59,25.58
2022-01-25 07:00:00,24.65,32.1,27.79,25.72
2022-01-25 08:00:00,37.3,59.44,36.97,20.93
2022-01-25 09:00:00,46.65,69.52,35.6,21.37
2022-01-25 10:00:00,28.88,57.24,31.32,36.49
2022-01-25 11:00:00,31.71,63.87,32.22,28.18
2022-01-25 12:00:00,38.42,60.69,39.98,32.43
2022-01-25 13:00:00,46.41,83.62,42.5,35.65
2022-01-25 14:00:00,28.61,58.98,37.58,42.23
2022-01-25 15:00:00,36.16,57.6,39.09,40.62
2022-01-25 16:00:00,43.94,71.34,41.71,44.81
2022-01-25 17:00:00,21.17,39.74,33.37,56.23
2022-01-25 18:00:00,21.33,27.38,33.42,44.07
2022-01-25 19:00:00,24.4,39.92,33.99,55.61
2022-01-25 20:00:00,21.89,52.16,27.86,50.07
2022-01-25 21:00:00,28.23,41.17,36.94,42.43
2022-01-25 22:00:00,23.53,44.49,24.81,52.5
2022-01-25 23:00:00,10.64,21.21,26.06,43.68
2022-01-26 00:00:00,24.26,37.51,34.39,39.5
2022-01-26 01:00:00,17.98,30.54,14.9,59.46
2022-01-26 02:00:00,29.89,61.84,25.08,43.25
2022-01-26 03:00:00,19.75,36.02,20.9,39.52
2022-01-26 04:00:00,21.35,39.84,24.8,32.18
2022-01-26 05:00:00,30.35,61.36,19.73,22.23
2022-01-26 06:00:00,33.75,51.68,25.15,26.02
2022-01-26 07:00:00,33.93,45.91,28.57,23.38
2022-01-26 08:00:00,23.06,51.04,31.19,13.45
2022-01-26 09:00:00,38.05,61.98,36.03,36.26
2022-01-26 10:00:00,29.89,54.98,21.38,26.47
2022-01-26 11:00:00,38.31,55.19,33.61,24.4
2022-01-26 12:00:00,28.63,48.91,34.32,33.24
2022-01-26 13:00:00,39.57,54.54,35.47,27.85
2022-01-26 14:00:00,31.26,50.52,36.16,34.37
2022-01-26 15:00:00,27.13,38.23,31.64,53.1
2022-01-26 16:00:00,37.45,52.9,27.46,44.38
2022-01-26 17:00:00,32.69,49.88,35.33,50.5
2022-01-26 18:00:00,25.49,22.43,28.03,53.61
2022-01-26 19:00:00,35.81,48.01,33.57,53.44
2022-01-26 20:00:00,22.53,42.3,25.31,51.77
2022-01-26 21:00:00,23.71,40.71,31.91,68.1
2022-01-26 22:00:00,23.85,29.57,26.73,48.54
2022-01-26 23:00:00,17.72,32.74,25.83,45.24
2022-01-27 00:00:00,24.15,31.62,23.57,50.44
2022-01-27 01:00:00,18.4,35.21,22.17,36.17
2022-01-27 02:00:00,19.93,30.96,22.84,46.13
2022-01-27 03:00:00,31.84,48.35,30.11,34.91
2022-01-27 04:00:00,19.08,29.8,17.13,33.27
2022-01-27 05:00:00,12.78,40.92,22.52,31.17
2022-01-27 06:00:00,38.99,56.31,32.28,24.97
2022-01-27 07:00:00,46.69,76.52,32.55,31.01
2022-01-27 08:00:00,30.89,55.68,36.72,28.9
2022-01-27 09:00:00,23.36,29.68,31.26,28.61
2022-01-27 10:00:00,34.39,42.27,26.41,17.92
2022-01-27 11:00:00,35.34,51.73,28.7,27.3
2022-01-27 12:00:00,36.19,63.97,33.7,31.83
2022-01-27 13:00:00,30.37,45.86,39.6,46.54
2022-01-27 14:00:00,39.73,61.72,34.73,31.52
2022-01-27 15:00:00,38.13,68.29,34.14,40.05
2022-01-27 16:00:00,24.36,32.52,37.18,53.99
2022-01-27 17:00:00,35.59,56.24,34.38,44.97
2022-01-27 18:00:00,41.64,54.52,30.8,49.04
2022-01-27 19:00:00,28.29,47.82,26.55,64.53
2022-01-27 20:00:00,23.3,39.12,34.73,57.19
2022-01-27 21:00:00,22.82,42.87,33.69,59.64
2022-01-27 22:00:00,26.09,32.58,21.71,57.33
2022-01-27 23:00:00,11.21,16.41,23.74,51.31
2022-01-28 00:00:00,22.47,25.72,28.14,48.05
2022-01-28 01:00:00,19.41,29.09,18.52,49.2
2022-01-28 02:00:00,33.64,65.68,25.83,34.92
2022-01-28 03:00:00,22.78,33.88,22.57,46.52
2022-01-28 04:00:00,35.49,45.85,18.72,29.3
2022-01-28 05:00:00,20.79,27.82,34.64,35.53
2022-01-28 06:00:00,33.0,39.92,25.29,30.05
2022-01-28 07:00:00,33.47,43.18,31.07,22.23
2022-01-28 08:00:00,28.27,50.59,24.39,27.9
2022-01-28 09:00:00,36.2,46.35,39.31,26.28
2022-01-28 10:00:00,43.68,72.39,42.74,16.42
2022-01-28 11:00:00,35.26,56.63,26.73,28.87
2022-01-28 12:00:00,27.33,39.47,34.37,25.01
2022-01-28 13:00:00,37.1,61.18,42.44,39.16
2022-01-28 14:00:00,30.99,42.09,33.66,39.15
2022-01-28 15:00:00,33.08,59.66,37.84,49.15
2022-01-28 16:00:00,32.99,47.2,26.79,43.32
2022-01-28 17:00:00,21.32,31.01,30.3,42.83
2022-01-28 18:00:00,19.79,27.61,34.53,46.53
2022-01-28 19:00:00,30.3,54.0,28.61,66.61
2022-01-28 20:00:00,22.34,40.1,28.2,73.17
2022-01-28 21:00:00,8.43,1.0,20.87,66.5
2022-01-28 22:00:00,27.26,45.65,30.27,43.75
2022-01-28 23:00:00,23.39,23.46,19.06,42.34
2022-01-29 00:00:00,17.35,25.03,32.51,41.11
2022-01-29 01:00:00,14.0,21.54,20.79,48.53
2022-01-29 02:00:00,27.72,41.53,28.0,52.65
2022-01-29 03:00:00,26.07,45.72,27.72,41.55
2022-01-29 04:00:00,39.93,69.65,19.88,33.64
2022-01-29 05:00:00,30.08,41.95,22.88,23.85
2022-01-29 06:00:00,31.96,44.66,24.71,25.3
2022-01-29 07:00:00,30.7,48.83,26.5,26.04
2022-01-29 08:00:00,38.53,49.3,23.51,30.3
2022-01-29 09:00:00,39.04,58.65,34.22,22.52
2022-01-29 10:00:00,44.07,81.3,29.56,29.42
2022-01-29 11:00:00,34.23,42.72,33.67,31.04
2022-01-29 12:00:00,35.02,53.31,40.23,33.1
2022-01-29 13:00:00,34.49,50.44,38.65,33.74
2022-01-29 14:00:00,41.31,82.13,32.89,40.73
2022-01-29 15:00:00,44.28,66.54,41.0,43.31
2022-01-29 16:00:00,30.88,45.57,38.52,42.81
2022-01-29 17:00:00,29.15,38.4,30.71,55.91
2022-01-29 18:00:00,31.52,50.5,30.43,62.44
2022-01-29 19:00:00,26.09,43.9,36.56,55.51
2022-01-29 20:00:00,31.34,43.07,33.89,54.72
2022-01-29 21:00:00,10.47,24.65,20.93,59.04
2022-01-29 22:00:00,17.74,30.56,21.97,54.1
2022-01-29 23:00:00,17.21,34.35,29.23,57.45
2022-01-30 00:00:00,7.86,9.95,18.93,48.14
2022-01-30 01:00:00,16.28,27.99,28.23,47.4
2022-01-30 02:00:00,17.37,26.08,33.68,50.4
2022-01-30 03:00:00,22.92,48.33,26.07,43.72
2022-01-30 04:00:00,32.46,52.87,20.19,31.56
2022-01-30 05:00:00,26.24,42.06,26.64,35.88
2022-01-30 06:00:00,23.6,34.09,32.17,20.6
2022-01-30 07:00:00,31.51,46.29,28.94,24.31
2022-01-30 08:00:00,40.08,66.03,32.42,30.0
2022-01-30 09:00:00,29.59,53.89,27.56,34.69
2022-01-30 10:00:00,31.25,44.52,29.38,22.5
2022-01-30 11:00:00,40.86,66.39,38.77,29.23
2022-01-30 12:00:00,36.46,59.8,31.64,32.52
2022-01-30 13:00:00,41.4,69.1,22.86,35.56
2022-01-30 14:00:00,36.63,44.95,34.47,32.7
2022-01-30 15:00:00,39.65,56.04,37.37,46.89
2022-01-30 16:00:00,27.57,33.19,40.49,39.85
2022-01-30 17:00:00,31.78,51.11,42.47,57.43
2022-01-30 18:00:00,28.52,38.42,33.42,61.09
2022-01-30 19:00:00,20.42,28.7,34.85,50.66
2022-01-30 20:00:00,16.4,16.69,30.6,47.39
2022-01-30 21:00:00,28.24,41.96,30.22,54.3
2022-01-30 22:00:00,20.75,24.21,26.07,49.87
2022-01-30 23:00:00,15.92,31.54,27.69,49.35
2022-01-31 00:00:00,21.36,38.01,21.15,48.05
2022-01-31 01:00:00,28.98,47.56,34.1,38.3
2022-01-31 02:00:00,9.32,12.5,12.04,49.95
2022-01-31 03:00:00,15.3,8.18,27.06,32.27
2022-01-31 04:00:00,20.4,28.97,26.4,38.11
2022-01-31 05:00:00,36.63,52.52,27.61,24.05
2022-01-31 06:00:00,31.63,52.59,21.09,27.38
2022-01-31 07:00:00,36.61,63.53,20.06,28.21
2022-01-31 08:00:00,27.09,45.95,33.03,25.81
2022-01-31 09:00:00,28.87,56.3,38.26,23.99
2022-01-31 10:00:00,39.55,58.73,34.1,24.05
2022-01-31 11:00:00,38.01,55.94,38.27,26.95
2022-01-31 12:00:00,41.23,74.27,32.91,28.45
2022-01-31 13:00:00,36.54,59.79,37.45,38.12
2022-01-31 14:00:00,38.53,59.67,42.13,50.99
2022-01-31 15:00:00,36.54,73.24,34.23,46.04
2022-01-31 16:00:00,38.6,66.38,41.12,51.07
2022-01-31 17:00:00,36.85,57.43,26.07,57.1
2022-01-31 18:00:00,20.22,26.86,29.93,50.28
2022-01-31 19:00:00,14.38,33.62,34.28,43.66
2022-01-31 20:00:00,31.95,52.77,39.51,55.02
2022-01-31 21:00:00,,,,
2022-01-31 22:00:00,16.88,32.42,21.83,65.05
2022-01-31 23:00:00,11.05,24.72,35.16,44.73
2022-02-01 00:00:00,22.68,40.68,24.17,54.1
2022-02-01 01:00:00,27.94,51.78,27.53,45.45
2022-02-01 02:00:00,33.94,57.92,22.33,37.67
2022-02-01 03:00:00,27.52,48.48,24.92,29.84
2022-02-01 04:00:00,23.85,32.31,21.99,29.0
2022-02-01 05:00:00,22.65,50.73,37.05,32.83
2022-02-01 06:00:00,30.15,38.37,32.96,34.35
2022-02-01 07:00:00,30.36,51.05,37.29,9.17
2022-02-01 08:00:00,27.99,34.09,26.06,28.07
2022-02-01 09:00:00,48.03,76.07,22.43,22.07
2022-02-01 10:00:00,47.72,71.79,31.54,24.13
2022-02-01 11:00:00,44.63,72.49,46.83,31.89
2022-02-01 12:00:00,32.56,54.83,33.59,44.03
2022-02-01 13:00:00,42.94,61.06,41.05,31.81
2022-02-01 14:00:00,40.85,65.12,30.88,39.43
2022-02-01 15:00:00,38.4,72.58,31.65,34.43
2022-02-01 16:00:00,41.58,56.03,34.8,50.13
2022-02-01 17:00:00,35.97,50.71,44.79,46.47
2022-02-01 18:00:00,34.52,62.12,38.5,62.45
2022-02-01 19:00:00,31.83,51.56,21.29,56.65
2022-02-01 20:00:00,28.13,46.21,33.33,53.3
2022-02-01 21:00:00,13.73,30.14,22.7,52.83
2022-02-01 22:00:00,23.66,31.5,23.59,55.18
2022-02-01 23:00:00,19.02,26.28,28.31,54.75
2022-02-02 00:00:00,14.55,18.14,31.8,40.49
2022-02-02 01:00:00,32.59,49.37,30.95,42.99
2022-02-02 02:00:00,33.68,64.6,25.66,39.98
2022-02-02 03:00:00,32.73,38.76,25.93,37.39
2022-02-02 04:00:00,27.76,34.87,31.53,40.34
2022-02-02 05:00:00,36.26,47.1,17.88,20.84
2022-02-02 06:00:00,,,,
2022-02-02 07:00:00,33.52,48.71,24.77,27.7
2022-02-02 08:00:00,27.67,41.66,31.3,22.01
2022-02-02 09:00:00,38.27,48.31,29.07,30.35
2022-02-02 10:00:00,37.52,57.94,27.22,24.71
2022-02-02 11:00:00,30.14,55.16,36.55,18.52
2022-02-02 12:00:00,37.92,62.7,36.38,11.9
2022-02-02 13:00:00,37.48,59.11,35.27,28.82
2022-02-02 14:00:00,47.94,64.19,35.24,36.73
2022-02-02 15:00:00,41.25,63.38,43.43,44.91
2022-02-02 16:00:00,34.3,56.05,46.16,51.08
2022-02-02 17:00:00,33.79,46.14,40.51,49.06
2022-02-02 18:00:00,30.5,54.03,34.39,44.53
2022-02-02 19:00:00,26.94,50.19,23.37,52.21
2022-02-02 20:00:00,19.74,27.35,33.14,53.69
2022-02-02 21:00:00,23.67,43.68,31.8,64.91
2022-02-02 22:00:00,18.83,29.24,30.86,56.33
2022-02-02 23:00:00,15.0,33.18,20.05,40.67
2022-02-03 00:00:00,25.44,56.98,29.05,45.61
2022-02-03 01:00:00,25.0,31.25,32.01,48.06
2022-02-03 02:00:00,12.73,26.52,19.09,40.13
2022-02-03 03:00:00,23.98,48.81,27.63,26.38
2022-02-03 04:00:00,32.35,44.0,20.74,37.41
2022-02-03 05:00:00,34.66,50.86,25.24,31.57
2022-02-03 06:00:00,36.53,53.76,22.26,26.07
2022-02-03 07:00:00,32.68,51.23,26.69,20.67
2022-02-03 08:00:00,29.31,44.04,28.29,31.08
2022-02-03 09:00:00,29.53,45.66,33.61,14.63
2022-02-03 10:00:00,39.37,69.7,37.45,17.68
2022-02-03 11:00:00,40.38,49.44,40.32,24.98
2022-02-03 12:00:00,,,,
2022-02-03 13:00:00,44.7,76.89,37.59,27.93
2022-02-03 14:00:00,36.51,62.84,30.51,36.73
2022-02-03 15:00:00,28.57,37.24,35.24,41.83
2022-02-03 16:00:00,32.46,56.42,35.41,49.56
2022-02-03 17:00:00,33.75,64.62,29.63,48.95
2022-02-03 18:00:00,29.16,46.27,35.8,51.35
2022-02-03 19:00:00,24.84,31.68,30.77,50.25
2022-02-03 20:00:00,27.89,51.63,30.77,61.53
2022-02-03 21:00:00,21.7,48.5,34.57,58.45
2022-02-03 22:00:00,19.68,24.4,24.86,56.73
2022-02-03 23:00:00,24.52,39.54,30.01,45.94
2022-02-04 00:00:00,20.11,40.9,32.02,44.42
2022-02-04 01:00:00,,,,
2022-02-04 02:00:00,25.23,26.39,23.06,36.47
2022-02-04 03:00:00,18.03,32.39,19.34,30.56
2022-02-04 04:00:00,23.63,29.98,21.25,34.23
2022-02-04 05:00:00,37.08,49.16,17.82,21.55
2022-02-04 06:00:00,23.55,23.86,30.43,25.75
2022-02-04 07:00:00,19.89,41.35,32.19,30.86
2022-02-04 08:00:00,23.35,30.68,30.59,25.87
2022-02-04 09:00:00,36.35,60.83,24.67,19.23
2022-02-04 10:00:00,37.63,64.85,31.17,29.85
2022-02-04 11:00:00,37.54,61.36,41.14,25.79
2022-02-04 12:00:00,45.81,75.66,38.24,37.57
2022-02-04 13:00:00,22.21,38.59,39.71,39.17
2022-02-04 14:00:00,39.82,64.82,52.54,37.92
2022-02-04 15:00:00,45.55,66.79,37.44,39.38
2022-02-04 16:00:00,27.75,37.61,24.4,42.4
2022-02-04 17:00:00,30.31,47.66,28.74,66.14
2022-02-04 18:00:00,26.0,40.6,34.53,39.24
2022-02-04 19:00:00,23.08,40.37,31.65,43.93
2022-02-04 20:00:00,24.56,48.11,29.14,61.61
2022-02-04 21:00:00,33.43,56.24,27.67,59.81
2022-02-04 22:00:00,34.62,48.9,23.08,55.15
2022-02-04 23:00:00,20.78,15.8,27.63,38.66
2022-02-05 00:00:00,34.09,48.4,31.78,50.73
2022-02-05 01:00:00,23.15,26.28,32.87,38.0
2022-02-05 02:00:00,34.26,48.97,32.52,39.41
2022-02-05 03:00:00,24.45,41.05,19.42,38.56
2022-02-05 04:00:00,27.45,44.6,24.7,35.54
2022-02-05 05:00:00,30.79,64.12,24.19,25.49
2022-02-05 06:00:00,49.74,83.44,29.96,34.72
2022-02-05 07:00:00,37.84,75.82,28.03,30.39
2022-02-05 08:00:00,30.42,54.39,28.87,19.24
2022-02-05 09:00:00,42.13,76.1,38.83,22.63
2022-02-05 10:00:00,35.42,53.8,33.49,22.46
2022-02-05 11:00:00,35.45,48.13,34.86,29.02
2022-02-05 12:00:00,44.12,66.99,37.26,36.28
2022-02-05 13:00:00,38.58,61.63,39.18,25.01
2022-02-05 14:00:00,39.26,57.8,39.41,28.09
2022-02-05 15:00:00,36.4,50.24,43.56,38.89
2022-02-05 16:00:00,36.68,62.03,28.77,55.62
2022-02-05 17:00:00,35.28,48.41,35.86,52.03
2022-02-05 18:00:00,19.04,18.2,32.49,62.45
2022-02-05 19:00:00,32.59,43.17,30.05,53.55
2022-02-05 20:00:00,20.77,31.36,33.79,49.95
2022-02-05 21:00:00,16.35,18.24,34.93,44.43
2022-02-05 22:00:00,23.38,35.59,24.04,48.02
2022-02-05 23:00:00,23.44,42.31,34.19,46.89
2022-02-06 00:00:00,18.64,34.43,17.65,32.95
2022-02-06 01:00:00,28.06,39.61,27.16,38.84
2022-02-06 02:00:00,15.82,14.89,19.55,34.9
2022-02-06 03:00:00,22.71,31.72,21.0,36.25
2022-02-06 04:00:00,23.3,42.52,25.1,32.25
2022-02-06 05:00:00,28.45,52.64,23.76,31.31
2022-02-06 06:00:00,32.48,54.79,12.68,17.27
2022-02-06 07:00:00,26.83,52.54,31.5,18.7
2022-02-06 08:00:00,39.15,76.47,33.9,30.56
2022-02-06 09:00:00,36.84,55.08,30.75,23.96
2022-02-06 10:00:00,26.38,54.1,31.8,32.09
2022-02-06 11:00:00,26.78,40.76,32.38,28.55
2022-02-06 12:00:00,38.73,70.13,26.64,33.62
2022-02-06 13:00:00,37.21,65.2,26.71,39.29
2022-02-06 14:00:00,37.11,43.56,40.02,36.66
2022-02-06 15:00:00,36.29,50.34,41.12,39.88
2022-02-06 16:00:00,36.16,48.08,38.18,43.42
2022-02-06 17:00:00,38.56,47.44,36.14,50.14
2022-02-06 18:00:00,24.14,45.66,36.91,56.44
2022-02-06 19:00:00,21.7,51.27,35.13,52.05
2022-02-06 20:00:00,20.24,30.33,26.07,61.93
2022-02-06 21:00:00,26.88,49.84,29.56,64.99
2022-02-06 22:00:00,31.35,62.03,25.52,47.72
2022-02-06 23:00:00,20.49,34.45,24.34,57.74
2022-02-07 00:00:00,7.93,12.49,30.5,47.39
2022-02-07 01:00:00,12.99,18.82,32.08,46.17
2022-02-07 02:00:00,19.02,34.73,12.27,39.2
2022-02-07 03:00:00,21.94,42.1,22.93,43.43
2022-02-07 04:00:00,24.49,42.88,23.27,34.58
2022-02-07 05:00:00,29.1,49.99,31.56,27.31
2022-02-07 06:00:00,29.07,46.11,19.75,24.51
2022-02-07 07:00:00,39.31,50.15,13.5,18.3
2022-02-07 08:00:00,30.89,56.6,34.1,21.57
2022-02-07 09:00:00,,,,
2022-02-07 10:00:00,40.75,70.15,24.08,33.51
2022-02-07 11:00:00,29.46,53.18,33.62,25.55
2022-02-07 12:00:00,41.28,56.93,42.85,25.91
2022-02-07 13:00:00,39.29,58.0,30.41,41.83
2022-02-07 14:00:00,36.99,76.15,36.51,42.57
2022-02-07 15:00:00,46.13,73.17,38.34,32.03
2022-02-07 16:00:00,,,,
2022-02-07 17:00:00,45.38,79.01,31.42,50.68
2022-02-07 18:00:00,29.59,41.16,24.55,63.2
2022-02-07 19:00:00,21.21,18.57,30.73,55.53
2022-02-07 20:00:00,27.36,47.94,26.05,48.76
2022-02-07 21:00:00,18.83,22.79,29.49,55.65
2022-02-07 22:00:00,19.51,33.78,30.17,44.19
2022-02-07 23:00:00,25.6,34.46,32.7,49.85
2022-02-08 00:00:00,26.41,47.92,36.47,40.97
2022-02-08 01:00:00,19.62,32.86,25.24,42.66
2022-02-08 02:00:00,30.08,27.41,22.42,41.49
2022-02-08 03:00:00,32.37,54.85,22.33,37.89
2022-02-08 04:00:00,35.7,54.8,19.98,23.74
2022-02-08 05:00:00,32.19,62.83,28.0,25.52
2022-02-08 06:00:00,39.26,65.98,24.53,15.16
2022-02-08 07:00:00,21.87,41.04,31.04,29.24
2022-02-08 08:00:00,33.17,47.39,25.33,26.22
2022-02-08 09:00:00,31.54,44.14,29.22,18.46
2022-02-08 10:00:00,38.72,61.75,35.16,35.45
2022-02-08 11:00:00,35.38,53.72,33.62,32.19
2022-02-08 12:00:00,38.08,71.64,25.59,31.87
2022-02-08 13:00:00,50.1,78.94,35.72,33.28
2022-02-08 14:00:00,36.99,49.39,31.99,36.17
2022-02-08 15:00:00,39.22,56.13,41.7,39.15
2022-02-08 16:00:00,33.69,61.62,40.05,54.54
2022-02-08 17:00:00,33.61,52.43,22.83,52.25
2022-02-08 18:00:00,31.12,48.02,37.01,46.7
2022-02-08 19:00:00,31.7,59.2,33.5,62.27
2022-02-08 20:00:00,34.07,47.2,22.58,54.46
2022-02-08 21:00:00,35.31,38.61,32.84,48.97
2022-02-08 22:00:00,,,,
2022-02-08 23:00:00,26.89,44.96,31.48,44.04
2022-02-09 00:00:00,16.31,24.1,21.57,42.55
2022-02-09 01:00:00,22.96,24.26,16.61,43.88
2022-02-09 02:00:00,29.93,56.02,34.6,41.93
2022-02-09 03:00:00,30.76,50.52,16.47,31.6
2022-02-09 04:00:00,28.49,48.69,20.77,19.23
2022-02-09 05:00:00,34.46,58.5,22.71,29.59
2022-02-09 06:00:00,34.16,44.27,24.72,20.73
2022-02-09 07:00:00,40.49,67.21,31.94,23.36
2022-02-09 08:00:00,36.95,66.38,30.29,20.14
2022-02-09 09:00:00,34.74,64.71,36.57,19.01
2022-02-09 10:00:00,40.16,70.03,34.86,25.41
2022-02-09 11:00:00,21.36,38.28,25.88,25.6
2022-02-09 12:00:00,41.51,52.52,37.95,27.46
2022-02-09 13:00:00,17.05,27.17,36.96,41.91
2022-02-09 14:00:00,27.8,36.83,32.88,34.03
2022-02-09 15:00:00,39.58,73.59,46.16,42.37
2022-02-09 16:00:00,38.08,69.97,38.24,47.28
2022-02-09 17:00:00,26.31,34.5,38.95,40.46
2022-02-09 18:00:00,26.94,42.74,37.88,46.28
2022-02-09 19:00:00,37.37,61.78,29.45,54.25
2022-02-09 20:00:00,24.31,46.11,33.17,54.54
2022-02-09 21:00:00,39.02,49.02,30.03,49.76
2022-02-09 22:00:00,24.28,21.17,24.21,52.83
2022-02-09 23:00:00,25.94,41.81,19.65,52.21
2022-02-10 00:00:00,33.05,32.63,24.93,51.02
2022-02-10 01:00:00,24.41,40.32,27.14,47.88
2022-02-10 02:00:00,18.41,34.19,24.08,47.25
2022-02-10 03:00:00,25.04,49.95,23.29,36.76
2022-02-10 04:00:00,27.14,38.44,24.94,24.17
2022-02-10 05:00:00,21.09,35.04,24.32,27.62
2022-02-10 06:00:00,29.82,52.92,34.75,19.4
2022-02-10 07:00:00,28.97,36.94,29.8,30.58
